source,target
CAD,cpd:C00009_c
CAD,cpd:C00025_c
CAD,cpd:C00169_c
cpd:C00288_m,CPS1
CPS1,cpd:C00009_m
CPS1,cpd:C00169_m
cpd:C00288_m,CPS1>534
CPS1>534,cpd:C00009_m
CPS1>534,cpd:C00169_m
cpd:C00114_m,CHDH
CHDH,cpd:C01352_m
CHDH,cpd:C00576_m
cpd:C00114_e,SLC5A7<2
SLC5A7<2,cpd:C00114_c
SLC5A7<2_reverse,cpd:C00114_e
cpd:C00114_c,SLC5A7<2_reverse
cpd:C00114_e,SLC22A2<1
SLC22A2<1,cpd:C00114_c
SLC22A2<1_reverse,cpd:C00114_e
cpd:C00114_c,SLC22A2<1_reverse
cpd:C00114_e,SLC22A5<1
SLC22A5<1,cpd:C00114_c
SLC22A5<1_reverse,cpd:C00114_e
cpd:C00114_c,SLC22A5<1_reverse
cpd:C00114_e,SLC22A2>535<1
SLC22A2>535<1,cpd:C00114_c
SLC22A2>535<1_reverse,cpd:C00114_e
cpd:C00114_c,SLC22A2>535<1_reverse
cpd:C00187_c,ABCA1
ABCA1,cpd:C00009_c
ABCA1,cpd:C00187_e
cpd:C00187_c,64240_64241
64240_64241,cpd:C00009_c
64240_64241,cpd:C00187_e
cpd:C00187_l,STARD3
STARD3,cpd:C00187_m
STARD3_reverse,cpd:C00187_l
cpd:C00187_m,STARD3_reverse
cpd:C00158_c,CLYBL
CLYBL,cpd:C00033_c
CLYBL,cpd:C00036_c
cpd:C00158_c,CLYBL>536
CLYBL>536,cpd:C00033_c
CLYBL>536,cpd:C00036_c
cpd:C00327_m,SLC25A2>537<1
SLC25A2>537<1,cpd:C00327_c
SLC25A2>537<1_reverse,cpd:C00327_m
cpd:C00327_c,SLC25A2>537<1_reverse
cpd:C00327_m,SLC25A15>538<1
SLC25A15>538<1,cpd:C00327_c
SLC25A15>538<1_reverse,cpd:C00327_m
cpd:C00327_c,SLC25A15>538<1_reverse
cpd:C00158_e,SLC13A2<2
SLC13A2<2,cpd:C00158_c
SLC13A2<2_reverse,cpd:C00158_e
cpd:C00158_c,SLC13A2<2_reverse
cpd:C00158_c,SLC25A1<1
cpd:C00149_m,SLC25A1<2
SLC25A1<1,cpd:C00158_m
SLC25A1<2,cpd:C00149_c
SLC25A1<1_reverse,cpd:C00158_c
SLC25A1<2_reverse,cpd:C00149_m
cpd:C00158_m,SLC25A1<1_reverse
cpd:C00149_c,SLC25A1<2_reverse
cpd:C00158_c,SLC25A1>539<1
cpd:C00074_m,SLC25A1>539<2
SLC25A1>539<1,cpd:C00074_c
SLC25A1>539<2,cpd:C00158_m
SLC25A1>539<1_reverse,cpd:C00158_c
SLC25A1>539<2_reverse,cpd:C00074_m
cpd:C00074_c,SLC25A1>539<1_reverse
cpd:C00158_m,SLC25A1>539<2_reverse
cpd:C00791_m,CKMT1B
CKMT1B,pcreat_m
cpd:C00791_m,CKMT2
CKMT2,pcreat_m
cpd:C00791_m,CKMT1A
CKMT1A,pcreat_m
pcreat_c,CKB
CKB,cpd:C00791_c
pcreat_c,1158_1152
1158_1152,cpd:C00791_c
pcreat_c,CKM
CKM,cpd:C00791_c
cpd:C00288_c,SLC26A6<1
SLC26A6<1,cpd:C00288_e
SLC26A6<1_reverse,cpd:C00288_c
cpd:C00288_e,SLC26A6<1_reverse
cpd:C00288_c,SLC26A6>540<1
SLC26A6>540<1,cpd:C00288_e
SLC26A6>540<1_reverse,cpd:C00288_c
cpd:C00288_e,SLC26A6>540<1_reverse
cpd:C00288_c,SLC26A6>541<1
SLC26A6>541<1,cpd:C00288_e
SLC26A6>541<1_reverse,cpd:C00288_c
cpd:C00288_e,SLC26A6>541<1_reverse
cpd:C00209_c,SLC26A6>545<2
SLC26A6>545<2,cpd:C00209_e
SLC26A6>545<2_reverse,cpd:C00209_c
cpd:C00209_e,SLC26A6>545<2_reverse
cpd:C00209_c,SLC26A6>546<2
SLC26A6>546<2,cpd:C00209_e
SLC26A6>546<2_reverse,cpd:C00209_c
cpd:C00209_e,SLC26A6>546<2_reverse
cpd:C00209_c,SLC26A6>547<2
SLC26A6>547<2,cpd:C00209_e
SLC26A6>547<2_reverse,cpd:C00209_c
cpd:C00209_e,SLC26A6>547<2_reverse
cpd:C00791_e,SLC6A8<2
SLC6A8<2,cpd:C00791_c
SLC6A8<2_reverse,cpd:C00791_e
cpd:C00791_c,SLC6A8<2_reverse
cpd:C00791_e,SLC6A10P<2
SLC6A10P<2,cpd:C00791_c
SLC6A10P<2_reverse,cpd:C00791_e
cpd:C00791_c,SLC6A10P<2_reverse
cpd:C00024_m,CS
cpd:C00036_m,CS
CS,cpd:C00158_m
cpd:C00024_m,CS>548
cpd:C00036_m,CS>548
CS>548,cpd:C00158_m
CTPS1,cpd:C00009_c
CTPS2,cpd:C00009_c
cpd:C00064_c,CTPS1>549
CTPS1>549,cpd:C00009_c
CTPS1>549,cpd:C00025_c
cpd:C00064_c,CTPS2>550
CTPS2>550,cpd:C00009_c
CTPS2>550,cpd:C00025_c
cpd:C00126_m,7384_7388_4519_29796_10975_7385_7386_1537_27089_7381
q10h2_m,7384_7388_4519_29796_10975_7385_7386_1537_27089_7381
7384_7388_4519_29796_10975_7385_7386_1537_27089_7381,cpd:C00126_m
cpd:C00126_m,7384_7388_4519_29796_10975_7385_1537_7386_27089_7381
q10h2_m,7384_7388_4519_29796_10975_7385_1537_7386_27089_7381
7384_7388_4519_29796_10975_7385_1537_7386_27089_7381,cpd:C00126_m
cpd:C00041_c,SLC1A4>551<2
cpd:C00097_e,SLC1A4>551<3
SLC1A4>551<2,cpd:C00041_e
SLC1A4>551<3,cpd:C00097_c
SLC1A4>551<2_reverse,cpd:C00041_c
SLC1A4>551<3_reverse,cpd:C00097_e
cpd:C00041_e,SLC1A4>551<2_reverse
cpd:C00097_c,SLC1A4>551<3_reverse
cpd:C00041_c,SLC1A5>552<2
cpd:C00097_e,SLC1A5>552<3
SLC1A5>552<2,cpd:C00041_e
SLC1A5>552<3,cpd:C00097_c
SLC1A5>552<2_reverse,cpd:C00041_c
SLC1A5>552<3_reverse,cpd:C00097_e
cpd:C00041_e,SLC1A5>552<2_reverse
cpd:C00097_c,SLC1A5>552<3_reverse
cpd:C00152_c,SLC1A5>553<2
cpd:C00097_e,SLC1A5>553<3
SLC1A5>553<2,cpd:C00152_e
SLC1A5>553<3,cpd:C00097_c
SLC1A5>553<2_reverse,cpd:C00152_c
SLC1A5>553<3_reverse,cpd:C00097_e
cpd:C00152_e,SLC1A5>553<2_reverse
cpd:C00097_c,SLC1A5>553<3_reverse
cpd:C00097_e,SLC1A5>554<2
cpd:C00064_c,SLC1A5>554<3
SLC1A5>554<2,cpd:C00097_c
SLC1A5>554<3,cpd:C00064_e
SLC1A5>554<2_reverse,cpd:C00097_e
SLC1A5>554<3_reverse,cpd:C00064_c
cpd:C00097_c,SLC1A5>554<2_reverse
cpd:C00064_e,SLC1A5>554<3_reverse
cpd:C00097_e,6520_56301
6520_56301,cpd:C00097_c
6520_56301,cpd:C00097_e
6520_56301,cpd:C00064_c
cpd:C00097_c,6520_56301
cpd:C00064_e,6520_56301
cpd:C00097_e,8140_6520
cpd:C00064_c,8140_6520
8140_6520,cpd:C00097_c
8140_6520,cpd:C00064_e
8140_6520_reverse,cpd:C00097_e
8140_6520_reverse,cpd:C00064_c
cpd:C00097_c,8140_6520_reverse
cpd:C00064_e,8140_6520_reverse
cpd:C00097_c,6520_23428
cpd:C00037_e,6520_23428
6520_23428,cpd:C00097_e
6520_23428,cpd:C00037_c
6520_23428_reverse,cpd:C00097_c
6520_23428_reverse,cpd:C00037_e
cpd:C00097_e,6520_23428_reverse
cpd:C00037_c,6520_23428_reverse
6520_23428,cpd:C00097_c
6520_23428,cpd:C00037_e
cpd:C00097_e,6520_23428
cpd:C00037_c,6520_23428
cpd:C00097_c,56301_6520
cpd:C00037_e,56301_6520
56301_6520,cpd:C00097_e
56301_6520,cpd:C00037_c
56301_6520,cpd:C00097_c
cpd:C00097_e,56301_6520
cpd:C00097_c,CDO1
CDO1,cpd:C00606_c
cpd:C00097_e,SLC1A4>558<2
cpd:C00065_c,SLC1A4>558<3
SLC1A4>558<2,cpd:C00097_c
SLC1A4>558<3,cpd:C00065_e
SLC1A4>558<2_reverse,cpd:C00097_e
SLC1A4>558<3_reverse,cpd:C00065_c
cpd:C00097_c,SLC1A4>558<2_reverse
cpd:C00065_e,SLC1A4>558<3_reverse
cpd:C00097_e,SLC1A5>559<2
cpd:C00065_c,SLC1A5>559<3
SLC1A5>559<2,cpd:C00097_c
SLC1A5>559<3,cpd:C00065_e
SLC1A5>559<2_reverse,cpd:C00097_e
SLC1A5>559<3_reverse,cpd:C00065_c
cpd:C00097_c,SLC1A5>559<2_reverse
cpd:C00065_e,SLC1A5>559<3_reverse
cpd:C00097_e,SLC6A14>560<2
SLC6A14>560<2,cpd:C00097_c
SLC6A14>560<2_reverse,cpd:C00097_e
cpd:C00097_c,SLC6A14>560<2_reverse
cpd:C00097_e,SLC38A2>561<2
SLC38A2>561<2,cpd:C00097_c
SLC38A2>561<2_reverse,cpd:C00097_e
cpd:C00097_c,SLC38A2>561<2_reverse
cpd:C00097_e,340024_57393
340024_57393,cpd:C00097_c
cpd:C00097_e,ACE2>563
ACE2>563,cpd:C00097_c
cpd:C00097_e,SLC43A2<1
SLC43A2<1,cpd:C00097_c
SLC43A2<1_reverse,cpd:C00097_e
cpd:C00097_c,SLC43A2<1_reverse
cpd:C02291_c,CTH
CTH,cpd:C00109_c
CTH,cpd:C00097_c
cpd:C02291_c,CTH>564
CTH>564,cpd:C00109_c
CTH>564,cpd:C00097_c
cpd:C00097_e,SLC1A4>565<2
cpd:C00188_c,SLC1A4>565<3
SLC1A4>565<2,cpd:C00097_c
SLC1A4>565<3,cpd:C00188_e
SLC1A4>565<2_reverse,cpd:C00097_e
SLC1A4>565<3_reverse,cpd:C00188_c
cpd:C00097_c,SLC1A4>565<2_reverse
cpd:C00188_e,SLC1A4>565<3_reverse
cpd:C00097_e,SLC1A5>566<2
cpd:C00188_c,SLC1A5>566<3
SLC1A5>566<2,cpd:C00097_c
SLC1A5>566<3,cpd:C00188_e
SLC1A5>566<2_reverse,cpd:C00097_e
SLC1A5>566<3_reverse,cpd:C00188_c
cpd:C00097_c,SLC1A5>566<2_reverse
cpd:C00188_e,SLC1A5>566<3_reverse
cpd:C00155_c,CBS
cpd:C00065_c,CBS
CBS,cpd:C02291_c
cpd:C00022_m,AGXT2>567
3aib__D_m,AGXT2>567
AGXT2>567,cpd:C00349_m
AGXT2>567,cpd:C00041_m
AGXT2>567_reverse,cpd:C00022_m
AGXT2>567_reverse,3aib__D_m
cpd:C00349_m,AGXT2>567_reverse
cpd:C00041_m,AGXT2>567_reverse
dhbpt_c,QDPR
cpd:C01026_m,DMGDH
DMGDH,cpd:C01352_m
DMGDH,cpd:C00213_m
23dpg_c,BPGM
BPGM,cpd:C00009_c
BPGM,cpd:C00197_c
23dpg_c,PGAM1
PGAM1,cpd:C00009_c
PGAM1,cpd:C00197_c
23dpg_c,PGAM2
PGAM2,cpd:C00009_c
PGAM2,cpd:C00197_c
23dpg_c,PGAM2>573
PGAM2>573,cpd:C00009_c
PGAM2>573,cpd:C00197_c
23dpg_c,BPGM>574
BPGM>574,cpd:C00009_c
BPGM>574,cpd:C00197_c
cpd:C00236_c,BPGM>575
BPGM>575,23dpg_c
cpd:C00236_c,PGAM1>576
PGAM1>576,23dpg_c
cpd:C00236_c,PGAM2>577
PGAM2>577,23dpg_c
cpd:C00236_c,PGAM2>578
PGAM2>578,23dpg_c
cpd:C00236_c,BPGM>579
BPGM>579,23dpg_c
cpd:C01801_c,RBKS
RBKS,cpd:C00673_c
cpd:C03460_m,ECHS1
ECHS1,cpd:C06000_m
cpd:C03460_m,3030_3032
3030_3032,cpd:C06000_m
cpd:C00877_m,AUH
AUH,cpd:C01144_m
cpd:C00877_m,3030_3032
3030_3032,cpd:C01144_m
cpd:C00877_m,ECHS1>581
ECHS1>581,cpd:C01144_m
cpd:C03345_m,ECHS1>582
ECHS1>582,cpd:C04405_m
cpd:C03345_m,3030_3032
3030_3032,cpd:C04405_m
cpd:C00631_c,ENO1
ENO1,cpd:C00074_c
ENO1_reverse,cpd:C00631_c
cpd:C00074_c,ENO1_reverse
cpd:C00631_c,ENO3
ENO3,cpd:C00074_c
ENO3_reverse,cpd:C00631_c
cpd:C00074_c,ENO3_reverse
cpd:C00631_c,ENO3>584
ENO3>584,cpd:C00074_c
ENO3>584_reverse,cpd:C00631_c
cpd:C00074_c,ENO3>584_reverse
cpd:C00631_c,ENO2
ENO2,cpd:C00074_c
ENO2_reverse,cpd:C00631_c
cpd:C00074_c,ENO2_reverse
cpd:C00354_c,AC093512.2
AC093512.2,cpd:C00111_c
AC093512.2,cpd:C00118_c
AC093512.2_reverse,cpd:C00354_c
cpd:C00111_c,AC093512.2_reverse
cpd:C00118_c,AC093512.2_reverse
cpd:C00354_c,AC093512.2>585
AC093512.2>585,cpd:C00111_c
AC093512.2>585,cpd:C00118_c
AC093512.2>585_reverse,cpd:C00354_c
cpd:C00111_c,AC093512.2>585_reverse
cpd:C00118_c,AC093512.2>585_reverse
cpd:C00354_c,AC093512.2>586
AC093512.2>586,cpd:C00111_c
AC093512.2>586,cpd:C00118_c
AC093512.2>586_reverse,cpd:C00354_c
cpd:C00111_c,AC093512.2>586_reverse
cpd:C00118_c,AC093512.2>586_reverse
cpd:C00354_c,ALDOC
ALDOC,cpd:C00111_c
ALDOC,cpd:C00118_c
ALDOC_reverse,cpd:C00354_c
cpd:C00111_c,ALDOC_reverse
cpd:C00118_c,ALDOC_reverse
cpd:C00354_c,ALDOB
ALDOB,cpd:C00111_c
ALDOB,cpd:C00118_c
ALDOB_reverse,cpd:C00354_c
cpd:C00111_c,ALDOB_reverse
cpd:C00118_c,ALDOB_reverse
cpd:C00354_c,FBP1
FBP1,cpd:C00009_c
FBP1,cpd:C05345_c
cpd:C00354_c,FBP2
FBP2,cpd:C00009_c
FBP2,cpd:C05345_c
cpd:C02700_c,AFMID
AFMID,cpd:C00328_c
cpd:C00664_c,FTCD
FTCD,cpd:C00445_c
cpd:C00664_c,FTCD>587
FTCD>587,cpd:C00445_c
cpd:C00234_c,ALDH1L1>588
ALDH1L1>588,cpd:C00005_c
cpd:C00234_c,ALDH1L2
ALDH1L2,cpd:C00005_c
cpd:C00122_c,FH
FH,cpd:C00149_c
FH_reverse,cpd:C00122_c
cpd:C00149_c,FH_reverse
cpd:C01061_c,FAH
FAH,cpd:C00164_c
FAH,cpd:C00122_c
cpd:C00122_m,FH>589
FH>589,cpd:C00149_m
FH>589_reverse,cpd:C00122_m
cpd:C00149_m,FH>589_reverse
cpd:C00094_m,SLC25A10>590<1
cpd:C00122_c,SLC25A10>590<2
SLC25A10>590<1,cpd:C00094_c
SLC25A10>590<2,cpd:C00122_m
SLC25A10>590<1_reverse,cpd:C00094_m
SLC25A10>590<2_reverse,cpd:C00122_c
cpd:C00094_c,SLC25A10>590<1_reverse
cpd:C00122_m,SLC25A10>590<2_reverse
cpd:C00122_c,SLC25A10>591<1
cpd:C00059_m,SLC25A10>591<2
SLC25A10>591<1,cpd:C00122_m
SLC25A10>591<2,cpd:C00059_c
SLC25A10>591<1_reverse,cpd:C00122_c
SLC25A10>591<2_reverse,cpd:C00059_m
cpd:C00122_m,SLC25A10>591<1_reverse
cpd:C00059_c,SLC25A10>591<2_reverse
cpd:C00009_m,SLC25A10>592<1
cpd:C00122_c,SLC25A10>592<2
SLC25A10>592<1,cpd:C00009_c
SLC25A10>592<2,cpd:C00122_m
SLC25A10>592<1_reverse,cpd:C00009_m
SLC25A10>592<2_reverse,cpd:C00122_c
cpd:C00009_c,SLC25A10>592<1_reverse
cpd:C00122_m,SLC25A10>592<2_reverse
cpd:C00122_c,SLC25A10>593<1
cpd:C00320_m,SLC25A10>593<2
SLC25A10>593<1,cpd:C00122_m
SLC25A10>593<2,cpd:C00320_c
SLC25A10>593<1_reverse,cpd:C00122_c
SLC25A10>593<2_reverse,cpd:C00320_m
cpd:C00122_m,SLC25A10>593<1_reverse
cpd:C00320_c,SLC25A10>593<2_reverse
cpd:C00093_c,GPD1
GPD1,cpd:C00111_c
GPD1_reverse,cpd:C00093_c
cpd:C00111_c,GPD1_reverse
cpd:C00093_c,GPD2
GPD2,cpd:C01352_m
GPD2,cpd:C00111_c
cpd:C00005_m,ALDH18A1
cpd:C03287_m,ALDH18A1
ALDH18A1,cpd:C00009_m
ALDH18A1,cpd:C01165_m
cpd:C00352_c,GNPDA2
GNPDA2,cpd:C05345_c
cpd:C00352_c,GNPDA1
GNPDA1,cpd:C05345_c
cpd:C01236_r,H6PD
H6PD,cpd:C00092_r
cpd:C00092_c,G6PD
G6PD,cpd:C00005_c
G6PD,cpd:C01236_c
G6PD_reverse,cpd:C00092_c
cpd:C00005_c,G6PD_reverse
cpd:C01236_c,G6PD_reverse
cpd:C00092_r,H6PD>594
H6PD>594,cpd:C00005_r
H6PD>594,cpd:C01236_r
cpd:C00092_r,G6PD>595
G6PD>595,cpd:C00005_r
G6PD>595,cpd:C01236_r
cpd:C00092_r,G6PC2
G6PC2,cpd:C00031_r
G6PC2,cpd:C00009_r
cpd:C00092_r,G6PC
G6PC,cpd:C00031_r
G6PC,cpd:C00009_r
cpd:C00092_r,G6PC3
G6PC3,cpd:C00031_r
G6PC3,cpd:C00009_r
cpd:C00092_c,SLC37A4<1
SLC37A4<1,cpd:C00092_r
SLC37A4<1_reverse,cpd:C00092_c
cpd:C00092_r,SLC37A4<1_reverse
cpd:C00334_c,SLC32A1>596
SLC32A1>596,cpd:C00009_c
SLC32A1>596,cpd:C00334_e
SLC32A1>596_reverse,cpd:C00334_c
cpd:C00009_c,SLC32A1>596_reverse
cpd:C00334_e,SLC32A1>596_reverse
gudac_c,GAMT
GAMT,cpd:C00021_c
GAMT,cpd:C00791_c
gudac_c,GAMT>597
GAMT>597,cpd:C00021_c
GAMT>597,cpd:C00791_c
cpd:C00009_c,GAPDH
cpd:C00118_c,GAPDH
GAPDH,cpd:C00236_c
GAPDH_reverse,cpd:C00009_c
GAPDH_reverse,cpd:C00118_c
cpd:C00236_c,GAPDH_reverse
cpd:C00009_c,GAPDHS
cpd:C00118_c,GAPDHS
GAPDHS,cpd:C00236_c
GAPDHS_reverse,cpd:C00009_c
GAPDHS_reverse,cpd:C00118_c
cpd:C00236_c,GAPDHS_reverse
cpd:C00037_m,275_1738_2731_2653
cpd:C00248_m,275_1738_2731_2653
275_1738_2731_2653,alpam_m
alpam_m,275_1738_2731_2653
275_1738_2731_2653,cpd:C00579_m
275_1738_2731_2653,cpd:C00143_m
cpd:C00579_m,275_1738_2731_2653
275_1738_2731_2653,cpd:C00248_m
cpd:C02051_m,275_1738_2731_2653
275_1738_2731_2653,cpd:C01242_m
cpd:C01242_m,275_1738_2731_2653
275_1738_2731_2653,cpd:C02972_m
cpd:C02972_m,275_1738_2731_2653
275_1738_2731_2653,cpd:C02051_m
cpd:C00064_c,GFPT1
cpd:C05345_c,GFPT1
GFPT1,cpd:C00025_c
GFPT1,cpd:C00352_c
cpd:C00064_c,GFPT2
cpd:C05345_c,GFPT2
GFPT2,cpd:C00025_c
GFPT2,cpd:C00352_c
cpd:C00065_c,SHMT1
SHMT1,cpd:C00037_c
SHMT1,cpd:C00143_c
SHMT1_reverse,cpd:C00065_c
cpd:C00037_c,SHMT1_reverse
cpd:C00143_c,SHMT1_reverse
cpd:C00065_c,SHMT1>603
SHMT1>603,cpd:C00037_c
SHMT1>603,cpd:C00143_c
SHMT1>603_reverse,cpd:C00065_c
cpd:C00037_c,SHMT1>603_reverse
cpd:C00143_c,SHMT1>603_reverse
cpd:C00065_m,SHMT2
SHMT2,cpd:C00037_m
SHMT2,cpd:C00143_m
cpd:C00065_m,SHMT1>604
SHMT1>604,cpd:C00037_m
SHMT1>604,cpd:C00143_m
cpd:C00031_e,SLC2A11<1
SLC2A11<1,cpd:C00031_c
SLC2A11<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A11<1_reverse
cpd:C00031_e,SLC2A4<1
SLC2A4<1,cpd:C00031_c
SLC2A4<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A4<1_reverse
cpd:C00031_e,SLC2A9<1
SLC2A9<1,cpd:C00031_c
SLC2A9<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A9<1_reverse
cpd:C00031_e,SLC2A12<1
SLC2A12<1,cpd:C00031_c
SLC2A12<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A12<1_reverse
cpd:C00031_e,SLC2A1<1
SLC2A1<1,cpd:C00031_c
SLC2A1<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A1<1_reverse
cpd:C00031_e,SLC2A6<1
SLC2A6<1,cpd:C00031_c
SLC2A6<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A6<1_reverse
cpd:C00031_e,SLC2A8<1
SLC2A8<1,cpd:C00031_c
SLC2A8<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A8<1_reverse
cpd:C00031_e,SLC2A2<1
SLC2A2<1,cpd:C00031_c
SLC2A2<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A2<1_reverse
cpd:C00031_e,SLC2A7<1
SLC2A7<1,cpd:C00031_c
SLC2A7<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A7<1_reverse
cpd:C00031_e,SLC2A9>605<1
SLC2A9>605<1,cpd:C00031_c
SLC2A9>605<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A9>605<1_reverse
cpd:C00031_e,SLC2A14<1
SLC2A14<1,cpd:C00031_c
SLC2A14<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A14<1_reverse
cpd:C00031_e,SLC2A3<1
SLC2A3<1,cpd:C00031_c
SLC2A3<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A3<1_reverse
cpd:C00031_e,SLC2A10<1
SLC2A10<1,cpd:C00031_c
SLC2A10<1_reverse,cpd:C00031_e
cpd:C00031_c,SLC2A10<1_reverse
cpd:C00031_e,SLC5A1<2
SLC5A1<2,cpd:C00031_c
SLC5A1<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A1<2_reverse
cpd:C00031_e,SLC5A11<2
SLC5A11<2,cpd:C00031_c
SLC5A11<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A11<2_reverse
cpd:C00031_e,SLC5A3<2
SLC5A3<2,cpd:C00031_c
SLC5A3<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A3<2_reverse
cpd:C00031_e,SLC5A2<2
SLC5A2<2,cpd:C00031_c
SLC5A2<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A2<2_reverse
cpd:C00031_e,SLC5A10<2
SLC5A10<2,cpd:C00031_c
SLC5A10<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A10<2_reverse
cpd:C00031_e,SLC5A12<2
SLC5A12<2,cpd:C00031_c
SLC5A12<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A12<2_reverse
cpd:C00031_e,SLC5A9<2
SLC5A9<2,cpd:C00031_c
SLC5A9<2_reverse,cpd:C00031_e
cpd:C00031_c,SLC5A9<2_reverse
cpd:C00041_c,SLC1A5>606<2
cpd:C00064_e,SLC1A5>606<3
SLC1A5>606<2,cpd:C00041_e
SLC1A5>606<3,cpd:C00064_c
SLC1A5>606<2_reverse,cpd:C00041_c
SLC1A5>606<3_reverse,cpd:C00064_e
cpd:C00041_e,SLC1A5>606<2_reverse
cpd:C00064_c,SLC1A5>606<3_reverse
cpd:C00152_c,SLC1A5>607<2
cpd:C00064_e,SLC1A5>607<3
SLC1A5>607<2,cpd:C00152_e
SLC1A5>607<3,cpd:C00064_c
SLC1A5>607<2_reverse,cpd:C00152_c
SLC1A5>607<3_reverse,cpd:C00064_e
cpd:C00152_e,SLC1A5>607<2_reverse
cpd:C00064_c,SLC1A5>607<3_reverse
cpd:C00097_c,SLC1A5>608<2
cpd:C00064_e,SLC1A5>608<3
SLC1A5>608<2,cpd:C00097_e
SLC1A5>608<3,cpd:C00064_c
SLC1A5>608<2_reverse,cpd:C00097_c
SLC1A5>608<3_reverse,cpd:C00064_e
cpd:C00097_e,SLC1A5>608<2_reverse
cpd:C00064_c,SLC1A5>608<3_reverse
cpd:C00025_c,GLUL
GLUL,cpd:C00009_c
GLUL,cpd:C00064_c
cpd:C00025_c,LGSN
LGSN,cpd:C00009_c
LGSN,cpd:C00064_c
cpd:C00064_e,SLC1A5>609<2
cpd:C00065_c,SLC1A5>609<3
SLC1A5>609<2,cpd:C00064_c
SLC1A5>609<3,cpd:C00065_e
SLC1A5>609<2_reverse,cpd:C00064_e
SLC1A5>609<3_reverse,cpd:C00065_c
cpd:C00064_c,SLC1A5>609<2_reverse
cpd:C00065_e,SLC1A5>609<3_reverse
cpd:C00064_e,SLC38A1>610<2
SLC38A1>610<2,cpd:C00064_c
SLC38A1>610<2_reverse,cpd:C00064_e
cpd:C00064_c,SLC38A1>610<2_reverse
cpd:C00064_e,SLC6A14>611<2
SLC6A14>611<2,cpd:C00064_c
SLC6A14>611<2_reverse,cpd:C00064_e
cpd:C00064_c,SLC6A14>611<2_reverse
cpd:C00064_e,SLC38A2>612<2
SLC38A2>612<2,cpd:C00064_c
SLC38A2>612<2_reverse,cpd:C00064_e
cpd:C00064_c,SLC38A2>612<2_reverse
cpd:C00064_e,SLC38A4>613<2
SLC38A4>613<2,cpd:C00064_c
SLC38A4>613<2_reverse,cpd:C00064_e
cpd:C00064_c,SLC38A4>613<2_reverse
cpd:C00064_e,340024_57393
340024_57393,cpd:C00064_c
cpd:C00064_e,ACE2>615
ACE2>615,cpd:C00064_c
cpd:C00064_e,SLC1A5>616<2
cpd:C00188_c,SLC1A5>616<3
SLC1A5>616<2,cpd:C00064_c
SLC1A5>616<3,cpd:C00188_e
SLC1A5>616<2_reverse,cpd:C00064_e
SLC1A5>616<3_reverse,cpd:C00188_c
cpd:C00064_c,SLC1A5>616<2_reverse
cpd:C00188_e,SLC1A5>616<3_reverse
cpd:C00064_e,SLC38A5>617<3
SLC38A5>617<3,cpd:C00064_c
SLC38A5>617<3_reverse,cpd:C00064_e
cpd:C00064_c,SLC38A5>617<3_reverse
cpd:C00064_e,SLC38A3>618<3
SLC38A3>618<3,cpd:C00064_c
SLC38A3>618<3_reverse,cpd:C00064_e
cpd:C00064_c,SLC38A3>618<3_reverse
cpd:C00025_m,ALDH18A1>619
ALDH18A1>619,cpd:C03287_m
cpd:C00025_c,2729_2730
cpd:C00097_c,2729_2730
2729_2730,cpd:C00009_c
2729_2730,cpd:C00669_c
cpd:C00025_c,GAD1
GAD1,cpd:C00334_c
cpd:C00025_c,GAD2
GAD2,cpd:C00334_c
cpd:C00025_c,GAD1>620
GAD1>620,cpd:C00334_c
cpd:C00025_m,GLUD2
GLUD2,cpd:C00026_m
GLUD2_reverse,cpd:C00025_m
cpd:C00026_m,GLUD2_reverse
cpd:C00025_m,GLUD1
GLUD1,cpd:C00026_m
GLUD1_reverse,cpd:C00025_m
cpd:C00026_m,GLUD1_reverse
cpd:C00025_m,GLUD2>621
GLUD2>621,cpd:C00005_m
GLUD2>621,cpd:C00026_m
GLUD2>621_reverse,cpd:C00025_m
cpd:C00005_m,GLUD2>621_reverse
cpd:C00026_m,GLUD2>621_reverse
cpd:C00025_m,GLUD1>622
GLUD1>622,cpd:C00005_m
GLUD1>622,cpd:C00026_m
GLUD1>622_reverse,cpd:C00025_m
cpd:C00005_m,GLUD1>622_reverse
cpd:C00026_m,GLUD1>622_reverse
cpd:C00439_c,FTCD>623
FTCD>623,cpd:C00025_c
